LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioSojaUSD,SuperficieSembradaSojaSantaFe,SuperficieSembradaSojaBuenosAires,SuperficieSembradaSojaCordoba,SuperficieCosechadaSojaSantaFe,SuperficieCosechadaSojaBuenosAires,SuperficieCosechadaSojaCordoba,ProduccionSojaSantaFe,ProduccionSojaBuenosAires,ProduccionSojaCordoba,RendimientoSojaSantaFe,RendimientoSojaBuenosAires,RendimientoSojaCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionSojaDiaAnterior,VariacionSojaTresDia,VariacionSojaSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasSoja,PrecioPromedioSesentaDiasSoja,PrecioPromedioNoventaDiasSoja,PrecioRealDiaSiguiente,
0,0,0,5.13,320.2729,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0268,-0.0262,-0.0105,0,0,0,0,0,0,116.7,152.5,0,145.5,173,0,217.5,213,0,315.6312,334.3457,334.3457,329.7087,9.4358
0,0,0,5.13,320.6627,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0012,-0.0205,-0.0105,0,0,0,0,0,0,116.7,152.5,0,145.5,173,0,217.5,213,0,315.6312,334.3457,334.3457,321.9417,1.279
0,0,0,5.14,322.3735,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0053,-0.003,-0.0049,0,0,0,0,0,0,116.7,146.5,0,145.5,161,0,217.5,204.5,0,315.6312,334.3457,334.3457,326.1627,3.7892
0,7,17.5,5.14,322.9571,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0018,0.0057,-0.005,0,0,0,0,0,0,116.7,146.5,0,118.5,161,0,212.8,204.5,0,315.6312,334.3457,334.3457,328.4332,5.4761
0,0,0,5.14,326.4591,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0108,0.0138,0.0053,18.5,31.5,0,18.5,31.5,0,135.2,178,0,136.6,184,0,231.3,236,0,315.6312,332.6148,334.3457,328.9575,2.4984
0,0,0,5.15,329.7087,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0099,0.0178,0.0146,18.5,31.5,0,18.5,31.5,0,135.2,178,0,136.6,184,0,231.3,236,0,315.6312,326.6436,334.3457,327.5529,2.1558
2.2,0,30,5.15,321.9417,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0235,-0.0135,-0.0078,28.5,31.7,0,28.5,31.7,0,100.3,50.7,0,146.6,184.2,0,174,204.7,0,315.6312,326.6436,334.3457,330.8285,8.8868
29,0,0,5.16,326.1627,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0131,0.0003,0.0082,30.7,61.7,0,30.7,61.7,0,97.1,79.2,0,148.8,214.2,0,176.2,234.7,0,315.6312,326.6436,334.3457,331.3461,5.1834
0,0,0,5.17,328.4332,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0069,0.0076,0.0126,41.2,30.2,0,41.2,30.2,0,126.1,79.2,0,176.4,214.2,0,205.2,234.7,0,318.2641,318.2641,333.1767,329.6724,1.2392
0,0,0,5.18,328.9575,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0015,0.0105,0.0108,31.2,30,0,31.2,30,0,126.1,79.2,0,176.4,208.2,0,205.2,228.7,0,320.2979,320.2979,332.5837,331.4065,2.449
0,0,0,5.19,327.5529,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0042,-0.0009,0.0036,29,0,0,29,0,0,126.1,79.2,0,176.4,208.2,0,205.2,222.7,0,322.9067,321.7412,332.1808,332.6923,5.1394
0,0,0,5.19,330.8285,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.01,0.0076,0.0116,0,0,0,0,0,0,59.7,61.7,0,176.4,208.2,0,178.2,217.2,0,327.8511,321.7412,332.1808,334.9328,4.1043
0,0,7,5.2,331.3461,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0015,0.0067,0.0112,0,0,0,0,0,0,59.7,61.7,0,176.4,208.2,0,177.8,214.2,0,328.5954,323.0393,332.0456,337.428,6.0819
2.9,0,0,5.19,329.6724,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.005,-0.0007,0.0054,0,7,0,0,7,0,59.7,68.7,0,176.4,215.2,0,177.8,221.2,0,329.1456,324.0777,331.982,339.5593,9.8869
0,0,0,5.19,331.4065,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0052,0.0023,0.0073,2.9,7,0,2.9,7,0,62.6,68.7,0,179.3,99.2,0,180.7,221.2,0,329.2334,324.6993,331.7895,341.8582,10.4517
0,0,3.5,5.2,332.6923,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0038,0.0056,0.0089,2.9,7,0,2.9,7,0,62.6,68.7,0,134.4,87.7,0,180.7,221.2,0,329.2334,324.6993,331.7895,335.1816,2.4893
0,0,0.2,5.21,334.9328,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0067,0.011,0.0138,7,10.5,0,7,10.5,0,66.7,72.2,0,133.1,89.7,0,183.4,224.7,0,329.2334,324.6993,331.7895,328.8718,6.061
0,0,0,5.21,337.428,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0074,0.0132,0.0187,7,10.7,0,7,10.7,0,66.7,72.4,0,133.1,89.9,0,183.4,224.9,0,329.2334,324.6993,331.7895,331.4285,5.9995
0,0,0.2,5.22,339.5593,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0063,0.0135,0.0208,7,3.7,0,7,3.7,0,66.7,72.4,0,133.1,89.9,0,183.4,224.9,0,329.2334,324.6993,331.7895,330.8571,8.7022
0,0,0,5.22,341.8582,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0067,0.0134,0.0239,4.1,3.9,0,4.1,3.9,0,66.7,72.6,0,133.1,90.1,0,183.4,225.1,0,329.2334,324.6993,331.7895,326.3757,15.4825
0,0,0,5.23,335.1816,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0195,-0.013,-0.0005,4.1,3.9,0,4.1,3.9,0,66.7,72.6,0,133.1,90.1,0,183.4,219.1,0,329.2334,324.6993,331.7895,321.7636,13.418
0,0,0,5.23,328.8718,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0188,-0.0294,-0.0216,0,0.4,0,0,0.4,0,66.7,55.1,0,66.7,72.6,0,183.4,219.1,0,329.2334,324.6993,331.7895,320.9737,7.8981
0,0,0,5.25,331.4285,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0077,-0.0115,-0.0129,2.9,5.5,0,2.9,5.5,0,9.9,16.4,0,69.6,78.1,0,136,95.6,0,329.8475,324.6993,324.6993,321.8691,9.5594
0,0,0,5.25,330.8571,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0017,-0.0029,-0.0141,2.9,0,0,2.9,0,0,9.9,16.4,0,69.6,78.1,0,136,95.6,0,329.8475,324.6993,324.6993,321.8691,8.988
0,0,0,5.27,326.3757,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0135,-0.0121,-0.0258,14.6,19.5,0,14.6,19.5,0,24.5,35.9,0,84.2,80.1,0,84.2,97.6,0,330.676,329.4653,325.3151,325.0465,1.3292
0,0,0,5.33,321.7636,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0141,-0.0236,-0.035,0,0,0,0,0,0,19.3,27.4,0,26.3,38.3,0,86,82.5,0,328.6164,329.0791,325.4115,324.6753,2.9117
0,0,0,5.34,320.9737,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0024,-0.0164,-0.03,0,0,0,0,0,0,19.3,27.4,0,26.3,38.3,0,85.4,68.5,0,326.3321,328.2663,325.1075,329.6296,8.6559
0,0,0,5.35,321.8691,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0027,-0.0036,-0.0184,0,0,0,0,0,0,16.4,21.9,0,23.4,31.3,0,57.5,68.3,0,324.9925,327.537,324.7895,294.5355,27.3336
0,0,0,5.35,321.8691,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0,0.001,-0.0127,0,0,0,0,0,0,16.4,21.9,0,23.4,27.8,0,55.3,38.3,0,324.3678,327.0217,324.5809,296.357,25.5121
0,0,0,5.37,325.0465,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0098,0.0108,0,0.2,0,0,0.2,0,0,16.6,21.9,0,19.5,27.4,0,26.5,38.3,0,322.5702,326.4512,324.4001,300.5464,24.5001
0,0,0,5.39,324.6753,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0011,0.0054,0.0017,0.8,6.1,0,0.8,6.1,0,2,8.5,0,17.4,28,0,24.4,37.4,0,322.3044,324.1078,326.4734,299.0909,25.5844
0,0,0,5.4,329.6296,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0152,0.0178,0.0198,0.8,6.1,0,0.8,6.1,0,2,8.5,0,17.4,28,0,24.4,37.4,0,322.6995,324.1787,326.345,307.6225,22.0071
0,0,0,5.49,294.5355,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.1064,-0.0977,-0.09,0,0,0,0,0,0,0.8,6.1,0,1,6.1,0,17.4,28,0,326.4504,324.0253,326.5926,308.5299,13.9944
0.3,0,0,5.49,296.357,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0061,-0.0629,-0.0733,0,0,0,0,0,0,0.8,6.1,0,1,6.1,0,17.4,28,0,318.4717,320.7486,324.1714,310.6884,14.3314
9,0,0,5.49,300.5464,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0141,-0.0205,-0.0497,0.3,0,0,0.3,0,0,1.1,6.1,0,1.3,6.1,0,17.7,10.5,0,311.2993,318.3095,321.8428,316.787,16.2406
0,0,0,5.5,299.0909,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0048,0.0065,-0.0451,9.3,0,0,9.3,0,0,10.1,1.6,0,10.3,6.1,0,12.1,8.5,0,309.1487,316.6946,320.423,318.7387,19.6478
0,0,0,5.51,307.6225,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0285,0.0299,-0.0076,9.3,0,0,9.3,0,0,9.3,0,0,10.3,6.1,0,12.1,8.5,0,307.4724,314.2142,318.3072,323.3812,15.7587
0,0,0,5.51,308.5299,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0029,0.0202,0.0033,9.3,0,0,9.3,0,0,9.3,0,0,10.3,6.1,0,12.1,8.5,0,307.4938,313.6649,316.7256,324.4604,15.9305
0,0,0,5.52,310.6884,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0069,0.0183,0.018,9.3,0,0,9.3,0,0,9.3,0,0,10.3,6.1,0,11.3,8.5,0,307.6233,313.2699,315.3161,323.3393,12.6509
0,0,0,5.54,316.787,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0196,0.0253,0.0472,9,0,0,9,0,0,9.3,0,0,10.3,6.1,0,11.3,8.5,0,305.875,313.0855,315.0268,324.7311,7.9441
0,0,0,5.55,318.7387,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0061,0.0215,0.0427,0,0,0,0,0,0,9.3,0,0,10.3,6.1,0,10.7,8.1,0,304.2697,313.3323,315.1304,335.957,17.2183
0,0,0,5.56,323.3812,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0145,0.0252,0.047,0,0,0,0,0,0,9.3,0,0,10.3,6.1,0,10.3,6.1,0,305.8773,313.6702,315.3308,335.7142,12.333
0,0,0,5.56,324.4604,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0033,0.015,0.0395,0,0,0,0,0,0,9.3,0,0,10.1,6.1,0,10.3,6.1,0,307.6277,314.2414,315.7545,334.5195,10.0591
0,0,0,5.57,323.3393,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0034,0.0035,0.024,0,0,0,0,0,0,9.3,0,0,10.1,6.1,0,10.3,6.1,0,309.1579,314.8091,316.1898,333.6283,10.289
0,0,0,5.58,324.7311,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0043,0.0031,0.0212,0,0,0,0,0,0,9.3,0,0,10.1,6.1,0,10.3,6.1,0,310.3397,315.2581,316.5303,341.0619,16.3308
0,0,0,5.59,335.957,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0345,0.0363,0.0488,0,0,0,0,0,0,9.3,0,0,9.3,0,0,10.3,6.1,0,311.4467,315.4142,316.903,335.689,0.268
0,0,0,5.6,335.7142,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0007,0.0234,0.0364,0,0,0,0,0,0,9.3,0,0,9.3,0,0,10.3,6.1,0,313.1975,316.2028,317.7315,340.106,4.3918
0,0,0,5.62,334.5195,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0035,0.0071,0.0241,0,0,0,0,0,0,9.3,0,0,9.3,0,0,10.3,6.1,0,314.6986,317.1784,318.4808,341.8727,7.3532
0,3,0,5.65,333.6283,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0026,-0.0052,0.0144,0,0,0,0,0,0,9.3,0,0,9.3,0,0,10.3,6.1,0,315.9374,317.5973,319.1223,341.8727,8.2444
0,0,0,5.65,341.0619,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0222,0.0192,0.0324,0,0,0,0,0,0,9.3,0,0,9.3,0,0,10.3,6.1,0,316.978,318.3989,319.6802,342.6807,1.6188
0,0,0,5.66,335.689,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0157,-0.0021,0.0089,0,0,0,0,0,0,9.3,0,0,9.3,0,0,10.3,6.1,0,318.316,319.4781,320.0727,343.5739,7.8849
0,0,0,5.66,340.106,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0131,0.0098,0.0168,0,0,0,0,0,0,9.3,0,0,9.3,0,0,10.1,6.1,0,319.2304,320.2149,320.6511,349.4718,9.3658
0,0,0,5.66,341.8727,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0051,0.0086,0.0154,0,0,0,0,0,0,9.3,0,0,9.3,0,0,10.1,6.1,0,321.6288,321.0798,321.3459,346.5729,4.7002
0,0,0,5.66,341.8727,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0,0.0078,0.0129,0,0,0,0,0,0,0,0,0,9.3,0,0,9.3,0,0,326.8721,321.8113,322.0537,338.5964,3.2763
0,0,0,5.67,342.6807,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0023,0.004,0.0126,0,0,0,0,0,0,0,0,0,9.3,0,0,9.3,0,0,327.7055,322.6472,322.5881,340.105,2.5757
0,0,0,5.68,343.5739,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0026,0.0041,0.0118,0,0,0,0,0,0,0,0,0,9.3,0,0,9.3,0,0,328.4937,323.4486,323.2579,339.3356,4.2383
0,4,0,5.68,349.4718,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0171,0.0197,0.0249,0,0,0,0,0,0,0,0,0,9.3,0,0,9.3,0,0,330.3858,324.2226,323.9132,339.1608,10.311
1.4,3,0,5.69,346.5729,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0082,0.0038,0.0128,0,0,0,0,0,0,0,0,0,9.3,0,0,9.3,0,0,332.5407,325.1578,324.7119,338.2198,8.3531
0,0,0,5.7,338.5964,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.023,-0.0229,-0.0149,2.4,0,0,2.4,0,0,2.4,0,0,11.7,0,0,11.7,0,0,336.3901,325.828,325.3744,338.5689,0.0275
0,0,0,5.71,340.105,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0044,-0.0138,-0.0099,2.4,0,0,2.4,0,0,2.4,0,0,11.7,0,0,11.7,0,0,336.3901,325.828,325.3744,339.7212,0.3838
0,0,0,5.72,339.3356,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0022,-0.007,-0.0114,2.4,0,0,2.4,0,0,2.4,0,0,11.7,0,0,11.7,0,0,336.3901,325.828,325.3744,330.7291,8.6065
0,0,0,5.72,339.1608,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0005,-0.0005,-0.0109,2.4,0,0,2.4,0,0,2.4,0,0,11.7,0,0,11.7,0,0,337.2032,325.828,325.3744,333.8541,5.3067
0,0,0,5.73,338.2198,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0027,-0.0038,-0.0122,10.3,3,0,10.3,3,0,12.4,3,0,12.4,3,0,21.7,3,0,340.2092,325.828,325.3744,340.0346,1.8148
0,0,0,5.73,338.5689,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.001,-0.0009,-0.0089,10,3,0,10,3,0,12.4,3,0,12.4,3,0,21.7,3,0,340.2092,325.828,325.3744,341.0745,2.5056
0,0,0,5.74,339.7212,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0034,0.0031,-0.001,10,3,0,10,3,0,12.4,3,0,12.4,3,0,21.7,3,0,340.5636,325.828,325.6328,341.6955,1.9743
0,0,0,5.76,330.7291,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0264,-0.0239,-0.0246,0,5,0,0,5,0,12.4,8,0,12.4,8,0,21.7,8,0,341.6529,325.828,325.8924,344.2906,13.5615
0,0,0,5.76,333.8541,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0094,-0.0073,-0.0121,0,5,0,0,5,0,12.4,8,0,12.4,8,0,21.7,8,0,340.6599,326.0095,326.0536,346.7128,12.8587
0,18,4.5,5.77,340.0346,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0185,0.0157,0.0087,0,5,0,0,5,0,12.4,8,0,12.4,8,0,21.7,8,0,340.6804,326.2897,326.3052,343.1778,3.1432
0,0,0,5.77,341.0745,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.003,0.0185,0.0115,0,9.5,0,0,9.5,0,12.4,12.5,0,12.4,12.5,0,21.7,12.5,0,340.587,326.7636,326.7343,345.6896,4.6151
0,0,0,5.78,341.6955,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0018,0.0099,0.0125,0,4.5,0,0,4.5,0,12.4,12.5,0,12.4,12.5,0,12.4,12.5,0,341.096,330.5845,327.2351,346.8158,5.1203
0,3,0,5.78,344.2906,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0075,0.0098,0.0187,0,4.5,0,0,4.5,0,12.4,12.5,0,12.4,12.5,0,12.4,12.5,0,341.1559,332.1624,327.6733,348.1099,3.8193
11,0,0,5.78,346.7128,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.007,0.0127,0.0234,0,4.5,0,0,4.5,0,12.4,12.5,0,12.4,12.5,0,12.4,12.5,0,341.3977,332.5956,328.1621,348.1099,1.3971
20,0,21,5.79,343.1778,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0101,-0.003,0.01,11,0,0,11,0,0,23.4,12.5,0,23.4,12.5,0,23.4,12.5,0,341.2552,332.5956,328.1621,352.2336,9.0558
0,2,0,5.8,345.6896,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0073,0.0027,0.0121,31,21,0,31,21,0,41.3,33.5,0,43.4,33.5,0,43.4,33.5,0,338.613,336.97,328.2252,344.9744,0.7152
0,0,0,5.81,346.8158,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0032,0.0046,0.0104,31,21,0,31,21,0,41,33.5,0,43.4,33.5,0,43.4,33.5,0,338.613,336.97,328.2252,342.6146,4.2012
0,0,0,5.82,348.1099,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0037,0.0083,0.0113,0,2,0,0,2,0,41,35.5,0,43.4,35.5,0,43.4,35.5,0,338.613,338.2128,328.2252,343.0508,5.0591
0,0.5,0,5.82,348.1099,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0,0.0035,0.0083,0,2,0,0,2,0,40,32.5,0,43.4,35.5,0,43.4,35.5,0,338.613,338.9565,328.2252,343.0743,5.0356
0,0,0,5.82,352.2336,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0118,0.0131,0.0176,0,2,0,0,2,0,31,32.5,0,43.4,35.5,0,43.4,35.5,0,338.613,339.7052,328.2252,343.581,8.6526
24.2,18,116,5.87,344.9744,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0206,-0.0129,-0.0065,16,22,0,16,22,0,47,49.5,0,57.3,57.5,0,59.4,57.5,0,338.613,340.513,328.2252,345.5932,0.6188
74,8,6,5.89,342.6146,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,-0.0068,-0.0167,-0.0126,40.2,138,0,40.2,138,0,71.2,165.5,0,81.2,173.5,0,83.6,173.5,0,340.1898,340.513,328.2252,349.3243,6.7097
0,0,0,5.9,343.0508,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0.0012,-0.0102,-0.0111,98.2,144,0,98.2,144,0,145.2,167,0,155.2,179.5,0,157.6,179.5,0,342.993,341.3714,328.2252,350.7588,7.708
0,0,0,5.92,343.0743,3173.5,8032.855,7047.612,3168,7723.95,6954.342,8275.21,18801.818,4766.81,57.525,2079.833,947.351,135,38,14,0,-0.0013,-0.01,98.2,144,0,98.2,144,0,145.2,167,0,155.2,179.5,0,157.6,179.5,0,343.0123,341.5979,329.7413,353.0303,9.956
