LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioSojaUSD,SuperficieSembradaSojaSantaFe,SuperficieSembradaSojaBuenosAires,SuperficieSembradaSojaCordoba,SuperficieCosechadaSojaSantaFe,SuperficieCosechadaSojaBuenosAires,SuperficieCosechadaSojaCordoba,ProduccionSojaSantaFe,ProduccionSojaBuenosAires,ProduccionSojaCordoba,RendimientoSojaSantaFe,RendimientoSojaBuenosAires,RendimientoSojaCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionSojaDiaAnterior,VariacionSojaTresDia,VariacionSojaSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasSoja,PrecioPromedioSesentaDiasSoja,PrecioPromedioNoventaDiasSoja,PrecioRealDiaSiguiente,
0.1,4,4,13.89,289.4168,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0,0.0062,0.0141,0.9,1.6,0,0.9,1.6,0,14.5,3.5,0,80.6,57.7,0,321.5,146.9,0,273.7265,254.1279,243.7537,299.2753,9.8585
0,7,0,13.89,288.6969,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0024,-0.0014,0.0075,1,5.6,0,1,5.6,0,14.6,7.5,0,72.3,61.7,0,321.6,150.9,0,274.511,256.0583,244.6349,297.4545,8.7576
0,3,0,13.85,290.9747,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0078,0.0061,0.0121,1,5.6,0,1,5.6,0,14.6,7.5,0,68.8,61.7,0,270.6,150.9,0,275.1866,257.8364,245.5748,300.2926,9.3179
0,8,0.2,13.8,299.2753,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0285,0.033,0.0389,1,5.6,0,1,5.6,0,14.6,7.5,0,68.8,61,0,221.6,150.9,0,276.842,258.6254,246.4908,296.2154,3.0599
0,0.5,0,13.75,297.4545,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.006,0.0152,0.025,1,5.8,0,1,5.8,0,14.6,7.7,0,49.5,58.7,0,217.1,144.1,0,278.9352,259.5707,247.532,302.8985,5.444
0,0,0,13.67,300.2926,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0095,0.0148,0.0285,14.9,21.2,0,14.9,21.2,0,29.4,24.7,0,39.2,61.7,0,185.4,132.1,0,283.5752,263.4671,248.5642,305.3935,5.1009
0,0,0,13.74,296.2154,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0135,-0.0093,0.0087,14.8,17.2,0,14.8,17.2,0,29.4,24.7,0,39.2,61.7,0,177.4,132.1,0,284.411,265.3939,249.7064,305.8394,9.624
0,0,0,13.8,302.8985,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0225,0.0164,0.0281,14.8,17.2,0,14.8,17.2,0,29.4,24.7,0,39.2,61.7,0,145.8,101.1,0,284.9731,267.0723,250.8908,298.5401,4.3584
0,0,0,13.72,305.3935,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0082,0.0186,0.0298,14.8,17.2,0,14.8,17.2,0,28.8,24.7,0,39.2,61.7,0,145.3,98.1,0,287.1048,267.9253,252.1345,293.0402,12.3533
0,0,0,13.7,305.8394,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0014,0.0143,0.0231,14.8,17,0,14.8,17,0,21.2,24.7,0,29.4,26.7,0,131.9,95.1,0,288.6726,268.7967,253.4732,294.8717,10.9677
0,0,0,13.7,298.5401,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0238,-0.0202,-0.0083,0,0,0,0,0,0,20.4,24.7,0,29.4,24.7,0,95.7,78.9,0,291.411,272.2124,254.8068,287.6266,10.9135
0,0,0,13.65,293.0402,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0184,-0.0336,-0.0262,0,0,0,0,0,0,19.6,24.7,0,29.4,24.7,0,95.5,78.9,0,291.7674,273.6149,256.0744,285.5082,7.532
0,3.5,0,13.65,294.8717,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0062,-0.0142,-0.0181,0,0,0,0,0,0,16.8,24,0,29.4,24.7,0,87.1,78.9,0,291.828,274.7127,257.4042,287.7594,7.1123
0,0,0,13.82,287.6266,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0245,-0.0265,-0.0397,0,0,0,0,0,0,15.8,24,0,29.4,24.7,0,83.6,78.9,0,292.642,275.1927,258.7938,281.5331,6.0935
0,0,0,13.87,285.5082,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0073,-0.0217,-0.0429,0,0,0,0,0,0,15.8,22.8,0,29.4,24.7,0,39.2,61.7,0,294.3213,278.1136,261.3606,278.1523,7.3559
0,0,0,13.97,287.7594,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0078,-0.0054,-0.0272,0,0,0,0,0,0,15.8,22.8,0,29.4,24.7,0,39.2,61.7,0,293.8575,279.313,262.5627,282.8947,4.8647
0,0,0,14.35,281.5331,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0216,-0.0189,-0.0401,0,0,0,0,0,0,15.8,22.8,0,29.4,24.7,0,39.2,61.7,0,294.0355,279.5241,262.9827,293.9189,12.3858
0,0,0,14.83,278.1523,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.012,-0.0237,-0.0403,0,0,0,0,0,0,15.8,22.8,0,28.8,24.7,0,39.2,61.7,0,293.8558,279.5731,263.2868,297.379,19.2267
0,13,32,15.2,282.8947,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.017,0.0014,-0.014,25,27,0,25,27,0,40.8,49.8,0,45.4,51.7,0,54.4,51.7,0,293.5271,281.8792,264.4411,305.2208,22.3261
0,4,3,14.8,293.9189,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0389,0.0464,0.0295,25,59,0,25,59,0,40.5,81.8,0,45.4,83.7,0,54.4,83.7,0,292.9675,282.6234,265.5247,306.0402,12.1213
0,0,0,14.88,297.379,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0117,0.0434,0.0421,25,62,0,25,62,0,39.9,83.2,0,44.6,86.7,0,54.4,86.7,0,293.0151,283.6181,266.8778,302.8074,5.4284
0,0,0,14.94,305.2208,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0263,0.0474,0.0644,25,62,0,25,62,0,39.8,79.2,0,41.8,86,0,54.4,86.7,0,293.4132,283.9621,268.3058,293.8775,11.3433
0.3,0,0,14.9,306.0402,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0026,0.024,0.0569,25,62,0,25,62,0,39.8,79.2,0,40.8,86,0,54.4,86.7,0,294.2394,284.4806,269.7718,289.726,16.3142
2.7,0,4,14.96,302.8074,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0105,-0.0002,0.0364,5.1,36,0,5.1,36,0,44.9,80,0,45.9,85.8,0,59.5,87.7,0,294.618,287.236,271.2143,284.3472,18.4602
3,0,0.5,14.7,293.8775,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0294,-0.0354,-0.0044,7.8,8,0,7.8,8,0,47.6,74.5,0,48.6,89.8,0,62.2,91.7,0,295.049,288.4903,272.6141,288.8583,5.0192
0,0,0,14.6,289.726,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0141,-0.0371,-0.0259,10.8,5.5,0,10.8,5.5,0,35.8,67.5,0,51.6,90.3,0,65.2,92.2,0,294.9904,289.4291,273.8026,295.9889,6.2629
0,0,0,14.63,284.3472,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0185,-0.0376,-0.0471,10.8,5.5,0,10.8,5.5,0,35.8,67.5,0,51.6,90.3,0,65.2,92.2,0,294.4621,289.4366,274.9245,301.313,16.9658
0,4,0,14.54,288.8583,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0158,-0.0015,-0.0275,5.7,4.5,0,5.7,4.5,0,35.8,67.5,0,51.6,90.3,0,56.5,92.2,0,291.9554,290.86,276.6531,289.6174,0.7591
0,0,0,14.46,295.9889,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0246,0.029,0.0005,3,0.5,0,3,0.5,0,35.8,67.5,0,51.6,90.3,0,56.2,92.2,0,291.7834,291.1672,277.5328,291.5824,4.4065
0,0,0,14.47,301.313,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0179,0.0399,0.023,0,0,0,0,0,0,35.8,67.5,0,51.3,90.3,0,56.2,92.2,0,292.0047,291.7078,278.48,293.6877,7.6253
0,0,0,14.64,289.6174,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0388,-0.0195,-0.0143,0,0,0,0,0,0,35.8,67.5,0,50.7,88.7,0,55.4,92.2,0,292.1507,291.9541,279.4845,291.9463,2.3289
0,5,0,14.85,291.5824,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0067,-0.0137,-0.0012,0,0,0,0,0,0,35.8,67.5,0,50.6,84.7,0,52.6,91.5,0,291.9705,291.8957,280.1777,283.8926,7.6898
0,0,0,15.05,293.6877,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0072,-0.0016,0.007,0,0,0,0,0,0,35.8,67.5,0,50.6,84.5,0,51.6,90.3,0,292.0291,292.7209,280.9301,278.8656,14.8221
0,0,0,14.9,291.9463,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0059,0.001,-0.0008,0,0,0,0,0,0,35.8,67.5,0,50.6,84.5,0,51.6,90.3,0,292.1164,293.0247,281.6375,274.7474,17.1989
0,0,0,14.9,283.8926,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0275,-0.0291,-0.032,0,0,0,0,0,0,35.8,67.5,0,35.8,67.5,0,51.6,90.3,0,292.1079,293.1563,282.8574,282.8282,1.0644
0,0,0,14.81,278.8656,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0177,-0.0378,-0.0468,0,0,0,0,0,0,35.8,67.5,0,35.8,67.5,0,51.6,90.3,0,292.0271,292.9188,283.6228,283.8926,5.027
4,20,0,14.85,274.7474,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0147,-0.0356,-0.053,0,0,0,0,0,0,35.8,67.5,0,35.8,67.5,0,51.6,90.3,0,292.8868,292.9836,284.1687,286.7203,11.9729
0,0,10,14.85,282.8282,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0294,0.0131,-0.0122,4,0,0,4,0,0,22.1,67.5,0,39.8,67.5,0,55.6,90.3,0,291.9321,292.622,284.5672,277.5897,5.2385
0,0,0,14.9,283.8926,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0037,0.0182,-0.0051,4,10,0,4,10,0,14.8,50.5,0,39.8,77.5,0,55.6,100.3,0,291.4769,292.4481,285.1327,277.2881,6.6045
0,0,0,14.91,286.7203,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0099,0.0222,0.0086,4,10,0,4,10,0,14.8,15.5,0,39.8,77.5,0,54.7,98.7,0,291.4009,292.2287,286.1676,281.8243,4.896
0,0,0,14.77,277.5897,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0318,-0.0242,-0.02,0,0,0,0,0,0,9.7,14.5,0,39.8,77.5,0,54.6,94.5,0,289.0999,291.9378,287.8018,282.7728,5.1831
0,0,0,14.75,277.2881,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.001,-0.0192,-0.0139,0,0,0,0,0,0,7,10.5,0,39.8,77.5,0,54.6,85,0,287.6165,291.5392,288.2251,285.6169,8.3288
0,0,0,14.69,281.8243,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0163,0.0046,0.0055,0,0,0,0,0,0,4,10,0,39.8,77.5,0,39.8,77.5,0,286.6406,291.154,288.5826,283.4591,1.6348
0,0,0,14.57,282.7728,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0033,0.0138,0.0073,0,0,0,0,0,0,4,10,0,39.8,77.5,0,39.8,77.5,0,286.2901,290.1462,289.0057,282.2802,0.4926
0,0,0,14.67,285.6169,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.01,0.0177,0.0133,0,0,0,0,0,0,4,10,0,39.8,77.5,0,39.8,77.5,0,286.0832,289.4999,289.1897,282.0864,3.5305
0,0,0,14.57,283.4591,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0075,0.0001,0.0043,0,0,0,0,0,0,4,10,0,22.1,77.5,0,39.8,77.5,0,286.0573,288.9221,289.3163,288.2635,4.8044
0,0,0,14.56,282.2802,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0041,-0.0058,0.0003,0,0,0,0,0,0,4,10,0,14.8,50.5,0,39.8,77.5,0,285.7574,288.7704,289.4283,287.4659,5.1857
0,0,0,14.57,282.0864,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0006,-0.0059,0.0019,0,0,0,0,0,0,4,10,0,14.8,18.5,0,39.8,77.5,0,284.9958,288.595,289.5504,286.3881,4.3017
0,2,0,14.57,288.2635,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0218,0.02,0.0215,0,0,0,0,0,0,4,10,0,14.5,15.5,0,39.8,77.5,0,283.0936,287.8242,289.7133,283.4008,4.8627
0,0,0,14.68,287.4659,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0027,0.0114,0.013,0,0,0,0,0,0,4,10,0,13,15.5,0,39.8,77.5,0,283.3977,287.8367,289.8392,285.52,1.9459
0,0,0,14.84,286.3881,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0037,0.0015,0.0064,0,0,0,0,0,0,4,10,0,9.7,14.5,0,39.8,77.5,0,283.0317,287.8264,289.936,284.9389,1.4492
0,0,0,14.82,283.4008,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0104,-0.0138,-0.0058,0,0,0,0,0,0,4,10,0,7,10.5,0,39.8,77.5,0,282.7048,287.7875,289.9259,281.1653,2.2355
0,0,0,14.71,285.52,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0074,-0.0008,0.0026,0,0,0,0,0,0,4,10,0,4,10,0,39.8,77.5,0,282.914,287.7298,289.9081,275.1859,10.3341
0,0,0,14.74,284.9389,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.002,-0.0005,-0.0004,0,0,0,0,0,0,4,10,0,4,10,0,39.8,77.5,0,283.0673,287.8405,289.9185,271.812,13.1269
0,0,0,14.76,281.1653,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0132,-0.0121,-0.0149,0,0,0,0,0,0,4,10,0,4,10,0,39.8,77.5,0,283.1712,288.029,289.8296,270.6666,10.4987
0,0,0,14.79,275.1859,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0212,-0.0306,-0.0354,0,0,0,0,0,0,0,10,0,4,10,0,22.1,77.5,0,283.5278,287.8435,289.6988,268.2763,6.9096
0,0,0,14.9,271.812,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0122,-0.0307,-0.041,0,0,0,0,0,0,0,0,0,4,10,0,14.8,50.5,0,283.1032,287.5104,289.4444,262.1621,9.6499
0,0,0,15,270.6666,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0042,-0.0195,-0.0374,3,0,0,3,0,0,3,0,0,7,10,0,17.8,15.5,0,282.1798,286.7504,289.13,259.2343,11.4323
0,0,0,14.91,268.2763,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0088,-0.0156,-0.0382,3,0,0,3,0,0,3,0,0,7,10,0,17.8,15.5,0,281.5402,285.7906,288.808,260.0536,8.2227
0,0,0,14.8,262.1621,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0227,-0.0299,-0.0528,3,0,0,3,0,0,3,0,0,7,10,0,16,15.5,0,280.8421,284.7416,288.205,260.0536,2.1085
5.4,0,0,14.89,259.2343,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0111,-0.0292,-0.052,3,0,0,3,0,0,3,0,0,7,10,0,12.7,14.5,0,279.9081,284.1313,287.5633,267.5585,8.3242
0,0,0,14.92,260.0536,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0031,-0.012,-0.036,5.4,0,0,5.4,0,0,8.4,0,0,12.4,10,0,12.4,10,0,278.9275,282.4481,286.8168,267.201,7.1474
0,0,0,14.92,260.0536,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0,-0.0016,-0.0251,5.4,0,0,5.4,0,0,8.4,0,0,12.4,10,0,12.4,10,0,277.9341,281.754,286.1593,268.8172,8.7636
0,0,0,14.95,267.5585,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0288,0.0299,0.0111,5.4,0,0,5.4,0,0,8.4,0,0,12.4,10,0,12.4,10,0,277.0401,281.1512,285.3803,262.6262,4.9323
0,0,0,14.97,267.201,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0013,0.0176,0.0121,5.4,0,0,5.4,0,0,8.4,0,0,12.4,10,0,12.4,10,0,276.2794,280.7838,284.6924,255.0335,12.1675
0,0,0,14.88,268.8172,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.006,0.0146,0.0201,5.4,0,0,5.4,0,0,8.4,0,0,8.4,10,0,12.4,10,0,275.3586,280.4264,283.9899,254.521,14.2962
0,0.4,0.2,14.85,262.6262,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.023,-0.0195,-0.0036,0,0,0,0,0,0,8.4,0,0,8.4,0,0,12.4,10,0,273.7868,278.8572,283.4495,259.853,2.7732
0,0,0,14.9,255.0335,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0289,-0.042,-0.0326,0,0.2,0,0,0.2,0,8.4,0.2,0,8.4,0.2,0,12.4,10.2,0,273.1994,278.1075,282.8965,265.469,10.4355
0,0,0,14.93,254.521,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.002,-0.0291,-0.0324,0,0.2,0,0,0.2,0,8.4,0.2,0,8.4,0.2,0,12.4,10.2,0,272.2911,277.0922,282.1722,265.7807,11.2597
0,0,0,14.97,259.853,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0209,0.0095,-0.0091,0,0.2,0,0,0.2,0,8.4,0.2,0,8.4,0.2,0,12.4,10.2,0,271.4449,276.4822,281.5703,269.2819,9.4289
0,0,0,15.03,265.469,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0216,0.035,0.0123,0,0.2,0,0,0.2,0,8.4,0.2,0,8.4,0.2,0,12.4,10.2,0,270.092,276.0446,281.1825,265.2925,0.1765
0,0,0,15.05,265.7807,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0011,0.0224,0.0146,0,0.2,0,0,0.2,0,8.4,0.2,0,8.4,0.2,0,12.4,10.2,0,267.3762,274.8521,280.9068,265.6042,0.1765
0,0,0,15.04,269.2819,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0131,0.0211,0.0288,0,0,0,0,0,0,8.4,0.2,0,8.4,0.2,0,12.4,10.2,0,267.2964,274.3626,280.5607,258.7923,10.4896
0,0,0,15.04,265.2925,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0148,-0.0058,0.0133,0,0,0,0,0,0,8.4,0.2,0,8.4,0.2,0,12.4,10.2,0,267.3909,274.1036,280.2365,254.9537,10.3388
0,0,0,15.06,265.6042,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0011,-0.0044,0.013,0,0,0,0,0,0,8.4,0.2,0,8.4,0.2,0,12.4,10.2,0,266.4277,273.8717,279.9516,256.9169,8.6873
0,0,0,15.07,258.7923,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0256,-0.0297,-0.0185,0,0,0,0,0,0,8.4,0.2,0,8.4,0.2,0,12.4,10.2,0,265.507,273.6597,279.7315,255.0686,3.7237
0,0,0,15.14,254.9537,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0148,-0.0314,-0.0353,8.9,6,0,8.9,6,0,17.3,6.2,0,17.3,6.2,0,17.3,6.2,0,263.4882,272.7042,279.3086,258.5078,3.5541
0,0,0,15.18,256.9169,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0077,-0.011,-0.0253,8.9,6,0,8.9,6,0,14.3,6.2,0,17.3,6.2,0,17.3,6.2,0,263.0615,272.237,278.625,259.6975,2.7806
0,0,0,15.29,255.0686,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,-0.0071,-0.007,-0.0278,8.9,6,0,8.9,6,0,14.3,6.2,0,17.3,6.2,0,17.3,6.2,0,262.7689,271.4527,277.9151,264.9006,9.832
2.2,0,0,15.28,258.5078,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0134,0.0111,-0.0089,8.9,6,0,8.9,6,0,14.3,6.2,0,17.3,6.2,0,17.3,6.2,0,262.0261,271.0326,277.0353,262.1101,3.6023
0,28,0,15.21,259.6975,3468.912,7459.87,5579.53,3123.327,7348.196,5299.93,6476.189,20509.073,2770.86,45.422,312.448,73.84,103,233,23,0.0046,0.0111,0.0015,11.1,6,0,11.1,6,0,16.5,6.2,0,19.5,6.2,0,19.5,6.2,0,261.561,270.7195,276.2014,261.7627,2.0652
